,index_code,index_name,date,open,high,low,close,vol,amount,change_pct
1958,801010,农林牧渔,2012-12-03,1373.93,1384.77,1347.38,1348.52,3.02,23.84,-2.11
1959,801010,农林牧渔,2012-11-30,1366.95,1380.16,1360.50,1377.63,2.58,19.95,0.46
1960,801010,农林牧渔,2012-11-29,1384.64,1395.08,1367.31,1371.31,2.84,22.05,-0.96
1961,801010,农林牧渔,2012-11-28,1398.46,1400.26,1380.20,1384.55,2.95,22.28,-1.59
1962,801010,农林牧渔,2012-11-27,1462.64,1463.86,1405.69,1406.88,3.87,30.05,-4.32
1963,801010,农林牧渔,2012-11-26,1500.96,1501.12,1467.31,1470.44,3.14,26.71,-2.17
1964,801010,农林牧渔,2012-11-23,1490.73,1504.93,1488.84,1503.08,4.05,31.83,0.65
1965,801010,农林牧渔,2012-11-22,1480.38,1503.33,1476.24,1493.44,3.97,33.21,0.52
1966,801010,农林牧渔,2012-11-21,1473.68,1485.69,1454.00,1485.69,2.54,23.40,0.53
1967,801010,农林牧渔,2012-11-20,1471.46,1484.38,1466.04,1477.80,2.98,28.17,0.59
1968,801010,农林牧渔,2012-11-19,1459.80,1469.07,1448.24,1469.07,2.55,21.59,0.41
1969,801010,农林牧渔,2012-11-16,1469.58,1470.94,1451.47,1463.09,2.50,22.19,-0.80
1970,801010,农林牧渔,2012-11-15,1491.15,1493.41,1472.74,1474.83,2.66,24.44,-1.51
1971,801010,农林牧渔,2012-11-14,1499.53,1503.09,1485.61,1497.41,2.73,24.50,-0.14
1972,801010,农林牧渔,2012-11-13,1528.36,1529.31,1498.86,1499.45,3.42,28.35,-1.91
1973,801010,农林牧渔,2012-11-12,1516.22,1528.59,1515.10,1528.59,2.92,25.49,0.91
1974,801010,农林牧渔,2012-11-09,1514.80,1525.92,1510.14,1514.75,2.30,20.64,-0.30
1975,801010,农林牧渔,2012-11-08,1546.32,1546.78,1519.30,1519.37,2.67,25.07,-2.54
1976,801010,农林牧渔,2012-11-07,1560.14,1565.63,1552.76,1558.98,2.54,24.54,-0.04
1977,801010,农林牧渔,2012-11-06,1562.10,1562.85,1537.79,1559.56,2.89,26.27,-0.21
1978,801010,农林牧渔,2012-11-05,1564.31,1572.96,1557.83,1562.87,2.84,25.22,-0.16
1979,801010,农林牧渔,2012-11-02,1560.13,1565.41,1550.88,1565.41,2.58,22.44,0.34
1980,801010,农林牧渔,2012-11-01,1534.58,1560.41,1534.44,1560.16,2.83,25.84,1.79
1981,801010,农林牧渔,2012-10-31,1531.21,1534.46,1522.56,1532.78,1.93,17.42,0.03
1982,801010,农林牧渔,2012-10-30,1536.85,1544.79,1529.53,1532.37,2.09,18.71,-0.31
1983,801010,农林牧渔,2012-10-29,1539.06,1542.68,1527.74,1537.08,1.90,17.47,-0.43
1984,801010,农林牧渔,2012-10-26,1583.93,1584.98,1536.29,1543.77,2.92,27.45,-2.62
1985,801010,农林牧渔,2012-10-25,1601.10,1608.24,1583.88,1585.25,2.73,23.61,-1.01
1986,801010,农林牧渔,2012-10-24,1604.05,1613.79,1598.36,1601.41,2.55,22.69,-0.67
1987,801010,农林牧渔,2012-10-23,1621.98,1625.33,1610.74,1612.24,2.90,26.13,-0.48
1988,801010,农林牧渔,2012-10-22,1610.88,1623.72,1605.95,1619.96,2.20,20.44,0.18
1989,801010,农林牧渔,2012-10-19,1619.02,1624.16,1613.12,1617.12,2.72,24.04,-0.21
1990,801010,农林牧渔,2012-10-18,1604.88,1623.28,1602.89,1620.55,3.54,33.29,0.99
1991,801010,农林牧渔,2012-10-17,1603.20,1607.60,1587.62,1604.71,3.32,31.33,0.35
1992,801010,农林牧渔,2012-10-16,1588.25,1607.44,1585.27,1599.09,2.86,26.89,0.64
1993,801010,农林牧渔,2012-10-15,1603.76,1606.07,1576.62,1588.95,2.88,28.45,-1.37
1994,801010,农林牧渔,2012-10-12,1618.40,1631.92,1596.80,1610.97,2.41,23.30,-0.33
1995,801010,农林牧渔,2012-10-11,1639.72,1644.17,1614.86,1616.24,3.22,31.83,-1.85
1996,801010,农林牧渔,2012-10-10,1624.01,1646.68,1618.97,1646.68,4.05,38.70,1.10
1997,801010,农林牧渔,2012-10-09,1593.60,1628.80,1593.14,1628.80,3.83,36.78,2.37
1998,801010,农林牧渔,2012-10-08,1587.47,1599.99,1582.35,1591.10,2.73,25.43,0.27
1999,801010,农林牧渔,2012-09-28,1550.31,1586.77,1546.10,1586.77,3.11,28.80,1.92
2000,801010,农林牧渔,2012-09-27,1525.65,1561.88,1519.05,1556.87,3.00,27.29,1.96
2001,801010,农林牧渔,2012-09-26,1567.92,1570.14,1524.17,1527.01,2.30,20.52,-2.68
2002,801010,农林牧渔,2012-09-25,1570.78,1581.76,1563.34,1569.11,1.75,16.76,-0.25
2003,801010,农林牧渔,2012-09-24,1558.21,1577.95,1545.65,1573.03,2.13,18.99,0.31
2004,801010,农林牧渔,2012-09-21,1576.85,1585.31,1564.59,1568.20,2.54,22.77,-0.85
2005,801010,农林牧渔,2012-09-20,1620.49,1620.86,1579.85,1581.67,3.10,27.88,-2.60
2006,801010,农林牧渔,2012-09-19,1614.65,1623.97,1609.24,1623.97,2.31,21.49,0.74
2007,801010,农林牧渔,2012-09-18,1611.65,1621.63,1605.48,1612.12,2.36,21.33,-0.41
2008,801010,农林牧渔,2012-09-17,1663.12,1664.64,1616.57,1618.77,3.46,31.00,-2.80
2009,801010,农林牧渔,2012-09-14,1681.39,1686.50,1653.55,1665.35,3.88,36.47,-0.10
2010,801010,农林牧渔,2012-09-13,1687.11,1702.15,1666.41,1667.02,4.79,45.58,-1.37
2011,801010,农林牧渔,2012-09-12,1685.65,1691.00,1672.12,1690.14,4.52,40.67,0.64
2012,801010,农林牧渔,2012-09-11,1677.47,1679.42,1664.55,1679.42,3.83,34.95,-0.31
2013,801010,农林牧渔,2012-09-10,1672.30,1685.57,1663.21,1684.59,4.44,40.53,0.89
2014,801010,农林牧渔,2012-09-07,1630.94,1683.89,1628.70,1669.73,5.77,52.17,3.10
2015,801010,农林牧渔,2012-09-06,1608.15,1619.54,1606.81,1619.54,2.59,22.53,0.79
2016,801010,农林牧渔,2012-09-05,1594.81,1615.05,1594.69,1606.84,2.59,23.03,0.42
2017,801010,农林牧渔,2012-09-04,1611.21,1621.26,1596.41,1600.19,3.28,29.56,-0.62
2018,801010,农林牧渔,2012-09-03,1574.11,1610.71,1570.83,1610.10,3.06,27.38,2.27
2019,801010,农林牧渔,2012-08-31,1563.05,1578.64,1561.30,1574.34,2.09,17.67,0.37
2020,801010,农林牧渔,2012-08-30,1601.38,1608.11,1548.48,1568.58,3.30,28.55,-2.31
2021,801010,农林牧渔,2012-08-29,1619.83,1629.48,1605.63,1605.63,2.78,24.79,-1.11
2022,801010,农林牧渔,2012-08-28,1620.83,1637.18,1613.83,1623.58,2.91,25.27,0.06
2023,801010,农林牧渔,2012-08-27,1648.35,1648.45,1621.69,1622.60,3.30,28.99,-2.20
2024,801010,农林牧渔,2012-08-24,1696.47,1697.11,1658.86,1659.05,4.52,40.80,-2.43
2025,801010,农林牧渔,2012-08-23,1689.86,1701.00,1679.90,1700.35,3.06,28.81,0.46
2026,801010,农林牧渔,2012-08-22,1700.88,1707.62,1686.66,1692.63,3.87,38.17,-0.55
2027,801010,农林牧渔,2012-08-21,1682.56,1705.48,1675.21,1702.01,4.28,40.67,0.99
2028,801010,农林牧渔,2012-08-20,1650.20,1687.62,1643.40,1685.37,4.49,40.49,1.67
2029,801010,农林牧渔,2012-08-17,1666.46,1671.07,1640.56,1657.74,2.82,26.43,-0.71
2030,801010,农林牧渔,2012-08-16,1684.13,1697.07,1663.64,1669.61,3.25,30.37,-1.13
2031,801010,农林牧渔,2012-08-15,1702.05,1704.98,1685.29,1688.64,4.13,38.40,-1.34
2032,801010,农林牧渔,2012-08-14,1702.58,1713.40,1657.60,1711.57,6.32,61.94,0.21
2033,801010,农林牧渔,2012-08-13,1713.04,1745.87,1707.25,1708.04,5.82,55.41,-0.41
2034,801010,农林牧渔,2012-08-10,1723.12,1727.44,1713.13,1715.02,4.79,41.96,-0.36
2035,801010,农林牧渔,2012-08-09,1691.17,1723.40,1686.91,1721.13,4.70,42.82,1.78
2036,801010,农林牧渔,2012-08-08,1704.59,1704.73,1679.41,1691.09,4.23,38.20,-1.08
2037,801010,农林牧渔,2012-08-07,1674.80,1711.76,1672.15,1709.54,5.28,48.86,1.97
2038,801010,农林牧渔,2012-08-06,1630.70,1678.84,1627.56,1676.58,3.93,37.70,2.29
2039,801010,农林牧渔,2012-08-03,1617.24,1639.03,1609.10,1639.03,3.35,29.86,1.49
2040,801010,农林牧渔,2012-08-02,1614.52,1623.27,1598.23,1614.98,3.11,29.20,-0.18
2041,801010,农林牧渔,2012-08-01,1594.56,1628.45,1594.31,1617.94,2.69,25.37,1.17
2042,801010,农林牧渔,2012-07-31,1621.01,1625.65,1590.81,1599.25,2.77,26.54,-1.96
2043,801010,农林牧渔,2012-07-30,1662.97,1671.47,1624.68,1631.28,3.24,30.34,-2.44
2044,801010,农林牧渔,2012-07-27,1686.10,1692.07,1661.99,1672.11,3.57,36.99,-0.61
2045,801010,农林牧渔,2012-07-26,1717.67,1723.03,1682.33,1682.38,4.01,42.10,-2.18
2046,801010,农林牧渔,2012-07-25,1732.99,1744.24,1718.93,1719.89,4.45,44.09,-1.23
2047,801010,农林牧渔,2012-07-24,1723.72,1747.95,1721.01,1741.23,4.52,46.92,0.08
2048,801010,农林牧渔,2012-07-23,1715.40,1755.25,1707.85,1739.89,5.20,54.64,0.58
2049,801010,农林牧渔,2012-07-20,1749.94,1753.18,1725.96,1729.82,5.30,55.41,-1.66
2050,801010,农林牧渔,2012-07-19,1747.21,1773.46,1742.57,1759.01,6.17,59.72,0.54
2051,801010,农林牧渔,2012-07-18,1707.58,1749.55,1688.83,1749.55,4.55,46.42,2.05
2052,801010,农林牧渔,2012-07-17,1713.40,1716.34,1688.82,1714.34,3.82,41.47,-0.37
2053,801010,农林牧渔,2012-07-16,1753.20,1766.42,1719.03,1720.78,5.27,56.94,-1.79
2054,801010,农林牧渔,2012-07-13,1742.07,1761.54,1737.62,1752.20,3.69,41.42,0.00
2055,801010,农林牧渔,2012-07-12,1713.26,1757.64,1701.62,1752.15,5.07,56.59,2.50
2056,801010,农林牧渔,2012-07-11,1695.31,1709.42,1683.07,1709.42,3.28,36.61,0.57
2057,801010,农林牧渔,2012-07-10,1698.23,1716.13,1695.37,1699.80,3.31,37.89,-0.39
2058,801010,农林牧渔,2012-07-09,1712.08,1738.98,1705.86,1706.41,4.03,45.68,-0.98
2059,801010,农林牧渔,2012-07-06,1697.37,1724.41,1687.68,1723.29,3.68,40.03,1.96
2060,801010,农林牧渔,2012-07-05,1716.22,1723.07,1686.19,1690.17,3.00,30.57,-2.06
2061,801010,农林牧渔,2012-07-04,1715.92,1730.90,1715.60,1725.69,3.63,39.42,0.65
2062,801010,农林牧渔,2012-07-03,1706.94,1724.46,1704.85,1714.55,3.78,41.87,0.11
2063,801010,农林牧渔,2012-07-02,1681.35,1715.33,1674.75,1712.71,3.68,41.42,2.59
2064,801010,农林牧渔,2012-06-29,1637.53,1669.51,1633.42,1669.51,2.98,29.67,1.47
2065,801010,农林牧渔,2012-06-28,1669.86,1677.36,1644.58,1645.38,2.65,24.93,-1.22
2066,801010,农林牧渔,2012-06-27,1673.20,1684.78,1662.48,1665.68,2.55,24.47,-0.64
2067,801010,农林牧渔,2012-06-26,1659.88,1679.33,1645.52,1676.47,2.74,24.14,0.33
2068,801010,农林牧渔,2012-06-25,1697.45,1699.76,1670.09,1670.94,2.57,24.02,-1.80
2069,801010,农林牧渔,2012-06-21,1726.63,1727.11,1694.04,1701.56,2.17,21.68,-1.70
2070,801010,农林牧渔,2012-06-20,1741.82,1744.95,1727.25,1731.05,2.38,24.43,-0.36
2071,801010,农林牧渔,2012-06-19,1744.91,1749.62,1735.29,1737.26,2.65,28.19,-0.55
2072,801010,农林牧渔,2012-06-18,1747.87,1752.76,1738.64,1746.86,2.78,28.65,0.22
2073,801010,农林牧渔,2012-06-15,1750.75,1754.42,1723.22,1743.11,3.00,33.68,-0.33
2074,801010,农林牧渔,2012-06-14,1725.18,1761.78,1722.68,1748.84,4.17,46.52,1.18
2075,801010,农林牧渔,2012-06-13,1700.84,1728.51,1699.62,1728.51,2.81,30.10,1.81
2076,801010,农林牧渔,2012-06-12,1700.00,1704.82,1692.39,1697.75,2.12,22.01,-0.52
2077,801010,农林牧渔,2012-06-11,1687.20,1707.77,1680.31,1706.67,2.11,21.90,1.19
2078,801010,农林牧渔,2012-06-08,1713.72,1713.99,1683.58,1686.59,2.39,25.04,-0.81
2079,801010,农林牧渔,2012-06-07,1715.91,1719.38,1695.87,1700.35,2.61,26.95,0.10
2080,801010,农林牧渔,2012-06-06,1713.38,1717.33,1692.39,1698.61,2.05,19.89,-0.60
2081,801010,农林牧渔,2012-06-05,1717.40,1724.33,1703.71,1708.85,2.29,23.65,-0.50
2082,801010,农林牧渔,2012-06-04,1746.18,1752.20,1716.75,1717.38,3.55,35.39,-3.06
2083,801010,农林牧渔,2012-06-01,1771.39,1783.17,1764.48,1771.54,3.46,37.78,-0.05
2084,801010,农林牧渔,2012-05-31,1762.94,1782.49,1757.49,1772.39,3.19,32.65,0.07
2085,801010,农林牧渔,2012-05-30,1770.59,1776.43,1766.07,1771.23,3.27,34.18,0.04
2086,801010,农林牧渔,2012-05-29,1746.44,1771.83,1743.84,1770.57,3.57,36.95,1.33
2087,801010,农林牧渔,2012-05-28,1724.93,1747.30,1703.71,1747.26,3.24,32.14,0.87
2088,801010,农林牧渔,2012-05-25,1758.64,1763.39,1728.19,1732.17,2.87,28.26,-1.51
2089,801010,农林牧渔,2012-05-24,1768.32,1775.65,1754.78,1758.68,3.29,33.51,-0.91
2090,801010,农林牧渔,2012-05-23,1781.03,1784.49,1760.60,1774.81,3.74,38.07,-0.47
2091,801010,农林牧渔,2012-05-22,1765.25,1783.31,1764.55,1783.13,3.26,33.18,1.34
2092,801010,农林牧渔,2012-05-21,1754.52,1769.88,1740.21,1759.52,2.85,29.09,0.02
2093,801010,农林牧渔,2012-05-18,1779.97,1781.71,1752.31,1759.19,3.19,30.33,-1.71
2094,801010,农林牧渔,2012-05-17,1775.07,1790.75,1763.05,1789.76,3.20,30.65,0.77
2095,801010,农林牧渔,2012-05-16,1800.66,1801.34,1775.86,1776.10,3.63,36.01,-1.55
2096,801010,农林牧渔,2012-05-15,1782.67,1804.13,1776.16,1804.13,4.47,42.19,0.41
2097,801010,农林牧渔,2012-05-14,1813.57,1817.56,1794.91,1796.77,4.00,37.85,-0.32
2098,801010,农林牧渔,2012-05-11,1804.05,1818.44,1801.37,1802.52,4.04,37.30,-0.11
2099,801010,农林牧渔,2012-05-10,1803.75,1812.47,1796.94,1804.43,3.36,32.04,-0.22
2100,801010,农林牧渔,2012-05-09,1829.67,1830.47,1806.46,1808.48,3.87,38.84,-1.81
2101,801010,农林牧渔,2012-05-08,1840.57,1847.09,1828.43,1841.87,4.60,47.33,-0.11
2102,801010,农林牧渔,2012-05-07,1821.31,1843.83,1817.11,1843.83,4.98,51.38,0.73
2103,801010,农林牧渔,2012-05-04,1801.92,1831.84,1801.92,1830.46,5.19,52.40,1.19
2104,801010,农林牧渔,2012-05-03,1794.32,1812.23,1791.37,1808.95,3.98,44.15,0.51
2105,801010,农林牧渔,2012-05-02,1800.39,1807.77,1781.94,1799.79,4.97,51.17,0.81
2106,801010,农林牧渔,2012-04-27,1797.53,1799.01,1782.15,1785.42,4.27,40.76,-0.96
2107,801010,农林牧渔,2012-04-26,1796.49,1812.17,1780.50,1802.64,6.40,57.11,0.53
2108,801010,农林牧渔,2012-04-25,1763.43,1795.78,1759.69,1793.15,5.41,50.75,1.43
2109,801010,农林牧渔,2012-04-24,1766.94,1787.87,1726.16,1767.79,5.48,51.12,-0.78
2110,801010,农林牧渔,2012-04-23,1807.94,1808.95,1773.89,1781.71,4.51,48.05,-1.69
2111,801010,农林牧渔,2012-04-20,1793.45,1812.27,1784.85,1812.27,4.44,46.65,1.06
2112,801010,农林牧渔,2012-04-19,1794.73,1799.23,1780.64,1793.28,3.54,39.06,-0.33
2113,801010,农林牧渔,2012-04-18,1766.02,1799.29,1761.13,1799.24,4.02,41.62,1.94
2114,801010,农林牧渔,2012-04-17,1774.77,1783.99,1764.32,1764.92,3.37,34.37,-0.86
2115,801010,农林牧渔,2012-04-16,1766.62,1785.47,1761.15,1780.20,3.49,36.46,0.03
2116,801010,农林牧渔,2012-04-13,1772.33,1786.98,1768.13,1779.66,3.59,37.78,0.67
2117,801010,农林牧渔,2012-04-12,1739.44,1767.88,1731.29,1767.88,3.56,37.31,2.01
2118,801010,农林牧渔,2012-04-11,1713.75,1740.94,1705.76,1733.06,2.49,25.39,-0.07
2119,801010,农林牧渔,2012-04-10,1712.44,1734.34,1680.16,1734.31,2.85,30.40,0.75
2120,801010,农林牧渔,2012-04-09,1751.53,1751.71,1721.22,1721.40,2.87,33.06,-1.83
2121,801010,农林牧渔,2012-04-06,1736.83,1761.07,1731.92,1753.42,2.77,30.97,1.00
2122,801010,农林牧渔,2012-04-05,1684.77,1736.01,1684.17,1736.01,2.48,28.55,3.17
2123,801010,农林牧渔,2012-03-30,1692.91,1703.83,1669.49,1682.67,1.96,20.24,-0.49
2124,801010,农林牧渔,2012-03-29,1717.25,1718.12,1675.24,1690.91,2.60,27.95,-2.16
2125,801010,农林牧渔,2012-03-28,1815.11,1815.91,1725.41,1728.30,3.47,38.13,-5.15
2126,801010,农林牧渔,2012-03-27,1841.31,1850.01,1820.49,1822.12,2.53,30.77,-0.45
2127,801010,农林牧渔,2012-03-26,1831.26,1844.58,1817.08,1830.43,2.36,25.97,-0.23
2128,801010,农林牧渔,2012-03-23,1860.87,1863.33,1826.69,1834.66,3.19,35.89,-1.89
2129,801010,农林牧渔,2012-03-22,1870.19,1881.11,1856.94,1869.98,3.54,40.75,-0.22
2130,801010,农林牧渔,2012-03-21,1878.83,1885.16,1844.77,1874.12,4.04,46.42,0.15
2131,801010,农林牧渔,2012-03-20,1924.27,1924.29,1870.79,1871.33,4.62,53.73,-3.02
2132,801010,农林牧渔,2012-03-19,1901.14,1929.69,1895.74,1929.69,5.32,61.43,1.58
2133,801010,农林牧渔,2012-03-16,1852.12,1899.61,1852.05,1899.61,5.28,63.42,2.67
2134,801010,农林牧渔,2012-03-15,1854.65,1874.41,1817.73,1850.29,5.44,63.24,-0.49
2135,801010,农林牧渔,2012-03-14,1932.40,1950.10,1844.47,1859.32,8.93,95.49,-3.51
2136,801010,农林牧渔,2012-03-13,1903.63,1926.90,1903.61,1926.90,5.99,61.35,1.58
2137,801010,农林牧渔,2012-03-12,1890.78,1899.73,1881.58,1897.01,4.10,48.64,0.36
2138,801010,农林牧渔,2012-03-09,1872.56,1890.15,1868.46,1890.15,4.05,49.42,1.55
2139,801010,农林牧渔,2012-03-08,1841.12,1863.37,1840.71,1861.24,3.11,36.68,1.32
2140,801010,农林牧渔,2012-03-07,1833.39,1860.40,1830.29,1836.91,3.87,44.19,-0.86
2141,801010,农林牧渔,2012-03-06,1884.97,1885.75,1849.68,1852.93,4.04,48.40,-1.89
2142,801010,农林牧渔,2012-03-05,1890.97,1899.88,1881.42,1888.66,4.71,57.72,0.17
2143,801010,农林牧渔,2012-03-02,1856.69,1885.47,1855.45,1885.47,4.18,50.65,1.79
2144,801010,农林牧渔,2012-03-01,1836.35,1859.61,1836.35,1852.23,3.39,38.97,0.38
2145,801010,农林牧渔,2012-02-29,1873.08,1873.68,1844.49,1845.21,5.04,61.21,-1.71
2146,801010,农林牧渔,2012-02-28,1842.73,1885.91,1834.98,1877.36,6.79,81.73,1.46
2147,801010,农林牧渔,2012-02-27,1848.61,1878.95,1845.75,1850.34,6.82,78.30,0.41
2148,801010,农林牧渔,2012-02-24,1826.61,1843.09,1818.86,1842.85,4.38,51.41,0.99
2149,801010,农林牧渔,2012-02-23,1815.43,1830.73,1808.64,1824.73,4.70,55.40,0.49
2150,801010,农林牧渔,2012-02-22,1784.00,1815.85,1779.64,1815.85,4.94,56.32,1.90
2151,801010,农林牧渔,2012-02-21,1768.37,1781.97,1747.00,1781.97,3.43,36.46,0.82
2152,801010,农林牧渔,2012-02-20,1788.87,1790.37,1766.95,1767.56,3.25,36.71,0.07
2153,801010,农林牧渔,2012-02-17,1783.78,1789.13,1755.79,1766.28,2.95,32.79,-0.82
2154,801010,农林牧渔,2012-02-16,1783.64,1797.40,1763.96,1780.83,4.74,53.53,-0.23
2155,801010,农林牧渔,2012-02-15,1760.37,1785.02,1754.08,1785.02,4.10,43.61,1.29
2156,801010,农林牧渔,2012-02-14,1758.78,1765.76,1750.63,1762.27,2.99,33.45,0.18
2157,801010,农林牧渔,2012-02-13,1730.49,1767.42,1725.10,1759.09,4.06,44.75,0.72
2158,801010,农林牧渔,2012-02-10,1724.87,1757.01,1717.93,1746.53,5.07,55.66,0.83
2159,801010,农林牧渔,2012-02-09,1719.44,1746.54,1718.80,1732.12,5.00,52.47,0.70
2160,801010,农林牧渔,2012-02-08,1681.60,1720.14,1677.45,1720.14,3.67,38.73,2.03
2161,801010,农林牧渔,2012-02-07,1708.22,1709.67,1673.64,1685.93,3.00,32.66,-1.91
2162,801010,农林牧渔,2012-02-06,1708.67,1718.68,1698.11,1718.68,3.75,40.31,0.83
2163,801010,农林牧渔,2012-02-03,1690.99,1707.05,1678.56,1704.61,3.88,41.20,0.75
2164,801010,农林牧渔,2012-02-02,1680.71,1696.73,1672.49,1691.97,4.49,51.82,1.98
2165,801010,农林牧渔,2012-02-01,1652.23,1685.08,1645.01,1659.11,2.82,33.98,0.07
2166,801010,农林牧渔,2012-01-31,1649.61,1657.95,1631.38,1657.95,2.44,27.54,0.38
2167,801010,农林牧渔,2012-01-30,1661.75,1666.35,1643.16,1651.74,2.66,29.89,-0.14
2168,801010,农林牧渔,2012-01-20,1615.47,1655.56,1614.32,1654.07,3.01,33.04,2.70
2169,801010,农林牧渔,2012-01-19,1595.77,1617.49,1581.27,1610.51,2.31,24.00,0.84
2170,801010,农林牧渔,2012-01-18,1644.33,1652.33,1590.57,1597.17,3.31,33.98,-2.74
2171,801010,农林牧渔,2012-01-17,1561.45,1642.20,1546.96,1642.20,3.31,34.46,5.14
2172,801010,农林牧渔,2012-01-16,1600.44,1607.89,1561.90,1561.90,1.84,19.24,-3.41
2173,801010,农林牧渔,2012-01-13,1677.27,1684.46,1601.52,1617.08,2.80,29.75,-3.57
2174,801010,农林牧渔,2012-01-12,1680.45,1698.82,1673.76,1676.90,2.31,26.43,-0.88
2175,801010,农林牧渔,2012-01-11,1682.76,1701.21,1669.95,1691.85,3.84,40.29,0.46
2176,801010,农林牧渔,2012-01-10,1604.25,1684.60,1603.52,1684.11,4.63,48.06,5.30
2177,801010,农林牧渔,2012-01-09,1543.32,1600.42,1522.53,1599.41,2.73,27.79,3.60
2178,801010,农林牧渔,2012-01-06,1558.59,1559.55,1504.15,1543.90,2.29,23.77,-1.61
2179,801010,农林牧渔,2012-01-05,1646.10,1648.06,1566.85,1569.13,2.42,26.35,-5.44
2180,801010,农林牧渔,2012-01-04,1711.96,1717.39,1659.45,1659.45,1.89,23.24,-2.39
2181,801010,农林牧渔,2011-12-30,1669.36,1700.12,1665.47,1700.12,1.78,20.84,2.22
2182,801010,农林牧渔,2011-12-29,1657.84,1678.87,1654.06,1663.21,1.76,19.96,-0.22
2183,801010,农林牧渔,2011-12-28,1681.03,1681.83,1619.45,1666.82,2.17,25.53,-1.75
2184,801010,农林牧渔,2011-12-27,1740.18,1741.76,1693.92,1696.50,2.07,24.97,-2.88
2185,801010,农林牧渔,2011-12-26,1725.20,1763.79,1720.17,1746.89,2.45,28.97,0.91
2186,801010,农林牧渔,2011-12-23,1713.35,1744.12,1706.30,1731.08,1.97,24.26,0.44
2187,801010,农林牧渔,2011-12-22,1739.49,1742.72,1676.78,1723.58,2.80,32.62,-1.85
2188,801010,农林牧渔,2011-12-21,1809.99,1817.30,1753.86,1756.03,2.20,27.25,-2.20
2189,801010,农林牧渔,2011-12-20,1799.16,1821.11,1794.39,1795.56,1.91,24.35,-0.57
2190,801010,农林牧渔,2011-12-19,1787.60,1805.87,1753.56,1805.87,2.14,27.55,0.46
2191,801010,农林牧渔,2011-12-16,1759.72,1797.71,1740.82,1797.59,2.19,26.04,2.10
2192,801010,农林牧渔,2011-12-15,1800.82,1801.90,1755.49,1760.60,2.44,28.65,-2.88
2193,801010,农林牧渔,2011-12-14,1825.24,1861.71,1809.98,1812.90,2.19,28.33,-1.28
2194,801010,农林牧渔,2011-12-13,1892.56,1892.76,1830.21,1836.32,2.19,26.10,-3.40
2195,801010,农林牧渔,2011-12-12,1923.39,1934.46,1899.10,1900.90,1.51,19.82,-1.10
2196,801010,农林牧渔,2011-12-09,1925.33,1944.73,1913.35,1922.07,1.52,21.05,-0.98
2197,801010,农林牧渔,2011-12-08,1932.26,1952.35,1897.63,1941.00,2.14,28.66,0.22
2198,801010,农林牧渔,2011-12-07,1919.76,1937.78,1916.73,1936.71,1.61,21.98,0.68
2199,801010,农林牧渔,2011-12-06,1920.64,1929.41,1902.31,1923.71,2.11,31.03,-0.74
2200,801010,农林牧渔,2011-12-05,1989.13,1993.87,1935.56,1937.96,2.15,28.07,-2.89
2201,801010,农林牧渔,2011-12-02,2041.63,2043.54,1989.97,1995.63,2.87,38.30,-2.88
2202,801010,农林牧渔,2011-12-01,2068.58,2085.08,2045.49,2054.80,4.03,52.07,1.55
2203,801010,农林牧渔,2011-11-30,2095.80,2096.13,1995.70,2023.38,3.97,51.42,-3.72
2204,801010,农林牧渔,2011-11-29,2082.50,2101.56,2080.89,2101.56,3.56,49.44,1.67
2205,801010,农林牧渔,2011-11-28,2032.36,2069.89,2031.98,2067.10,3.19,44.14,1.90
2206,801010,农林牧渔,2011-11-25,2043.39,2055.71,2025.27,2028.58,2.40,30.76,-0.88
2207,801010,农林牧渔,2011-11-24,2026.56,2058.82,2020.52,2046.60,2.39,31.80,-0.09
2208,801010,农林牧渔,2011-11-23,2051.00,2058.92,2036.22,2048.46,2.57,35.01,0.13
2209,801010,农林牧渔,2011-11-22,2013.14,2046.05,2010.18,2045.90,2.61,34.11,0.69
2210,801010,农林牧渔,2011-11-21,2028.34,2034.87,2007.33,2031.80,2.33,30.67,0.12
2211,801010,农林牧渔,2011-11-18,2070.48,2073.89,2025.13,2029.33,3.18,39.59,-2.65
2212,801010,农林牧渔,2011-11-17,2084.45,2106.67,2079.26,2084.57,2.95,36.31,-0.12
2213,801010,农林牧渔,2011-11-16,2142.50,2142.50,2079.36,2087.04,4.65,56.02,-2.54
2214,801010,农林牧渔,2011-11-15,2121.56,2141.41,2118.45,2141.41,4.31,52.35,0.91
2215,801010,农林牧渔,2011-11-14,2084.80,2122.00,2084.78,2122.00,3.78,49.71,2.32
2216,801010,农林牧渔,2011-11-11,2071.72,2090.37,2065.76,2073.80,3.01,38.89,-0.05
2217,801010,农林牧渔,2011-11-10,2070.88,2092.95,2065.14,2074.77,4.00,54.65,-0.98
2218,801010,农林牧渔,2011-11-09,2067.49,2095.33,2050.25,2095.33,3.38,45.14,1.64
2219,801010,农林牧渔,2011-11-08,2093.67,2096.11,2058.23,2061.48,3.20,40.69,-1.64
2220,801010,农林牧渔,2011-11-07,2096.04,2117.91,2086.55,2095.91,3.92,50.75,-0.31
2221,801010,农林牧渔,2011-11-04,2077.24,2111.73,2067.14,2102.49,5.48,72.15,1.50
2222,801010,农林牧渔,2011-11-03,2057.20,2102.43,2057.17,2071.44,6.41,90.61,1.29
2223,801010,农林牧渔,2011-11-02,1986.68,2045.09,1978.98,2045.09,3.94,53.75,1.43
